date,car,bus,station_code,station_name,city
2020-07-05,9974,46,554,동홍천,홍천
2020-07-06,5770,127,554,동홍천,홍천
2020-07-07,4868,114,554,동홍천,홍천
2020-07-08,5228,118,554,동홍천,홍천
2020-07-09,5308,122,554,동홍천,홍천
2020-07-10,6158,103,554,동홍천,홍천
2020-07-11,8247,58,554,동홍천,홍천
2020-07-12,9814,46,554,동홍천,홍천
2020-07-13,4637,76,554,동홍천,홍천
2020-07-14,4233,93,554,동홍천,홍천
2020-07-15,4941,118,554,동홍천,홍천
2020-07-16,5184,113,554,동홍천,홍천
2020-07-17,7101,115,554,동홍천,홍천
2020-07-18,9650,66,554,동홍천,홍천
2020-07-19,8271,43,554,동홍천,홍천
2020-07-20,5058,75,554,동홍천,홍천
2020-07-21,5309,102,554,동홍천,홍천
2020-07-22,5519,124,554,동홍천,홍천
2020-07-23,4986,106,554,동홍천,홍천
2020-07-24,5692,89,554,동홍천,홍천
2020-07-25,6522,61,554,동홍천,홍천
2020-07-26,8528,44,554,동홍천,홍천
2020-07-27,5471,83,554,동홍천,홍천
2020-07-28,5056,104,554,동홍천,홍천
2020-07-29,5213,88,554,동홍천,홍천
2020-07-30,5900,83,554,동홍천,홍천
2020-07-31,8560,91,554,동홍천,홍천
2020-07-01,4223,118,556,동순천,순천
2020-07-02,4592,126,556,동순천,순천
2020-07-03,6171,103,556,동순천,순천
2020-07-04,7513,56,556,동순천,순천
2020-07-05,9358,29,556,동순천,순천
2020-07-06,4755,93,556,동순천,순천
2020-07-07,4230,103,556,동순천,순천
2020-07-08,4574,100,556,동순천,순천
2020-07-09,4888,104,556,동순천,순천
2020-07-10,5640,85,556,동순천,순천
2020-07-11,7100,51,556,동순천,순천
2020-07-12,8528,35,556,동순천,순천
2020-07-13,4067,77,556,동순천,순천
2020-07-14,3962,90,556,동순천,순천
2020-07-15,4327,105,556,동순천,순천
2020-07-16,4902,116,556,동순천,순천
2020-07-17,6846,116,556,동순천,순천
2020-07-18,8283,57,556,동순천,순천
2020-07-19,8518,31,556,동순천,순천
2020-07-20,4590,83,556,동순천,순천
2020-07-21,4401,87,556,동순천,순천
2020-07-22,4451,89,556,동순천,순천
2020-07-23,4378,89,556,동순천,순천
2020-07-24,5622,80,556,동순천,순천
2020-07-25,6622,41,556,동순천,순천
2020-07-26,9228,28,556,동순천,순천
2020-07-27,5281,100,556,동순천,순천
2020-07-28,4827,91,556,동순천,순천
2020-07-29,4814,99,556,동순천,순천
2020-07-30,5622,107,556,동순천,순천
2020-07-31,8558,101,556,동순천,순천
2020-07-01,1362,33,557,황전,순천
2020-07-02,1278,38,557,황전,순천
2020-07-03,1561,31,557,황전,순천
2020-07-04,1841,25,557,황전,순천
2020-07-05,2120,13,557,황전,순천
2020-07-06,1341,25,557,황전,순천
2020-07-07,1280,32,557,황전,순천
2020-07-08,1406,29,557,황전,순천
2020-07-09,1372,32,557,황전,순천
2020-07-10,1421,27,557,황전,순천
2020-07-11,1828,20,557,황전,순천
2020-07-12,1964,16,557,황전,순천
2020-07-13,1187,23,557,황전,순천
2020-07-14,1261,29,557,황전,순천
2020-07-15,1270,33,557,황전,순천
2020-07-16,1477,34,557,황전,순천
2020-07-17,1615,38,557,황전,순천
2020-07-18,2053,15,557,황전,순천
2020-07-19,1921,17,557,황전,순천
2020-07-20,1284,27,557,황전,순천
2020-07-21,1330,36,557,황전,순천
2020-07-22,1224,25,557,황전,순천
2020-07-23,1254,33,557,황전,순천
2020-07-24,1447,21,557,황전,순천
2020-07-25,1705,13,557,황전,순천
2020-07-26,2428,17,557,황전,순천
2020-07-27,1381,24,557,황전,순천
2020-07-28,1350,26,557,황전,순천
2020-07-29,1410,28,557,황전,순천
2020-07-30,1412,27,557,황전,순천
2020-07-31,1867,27,557,황전,순천
2020-07-01,7496,450,569,북광주,광주
2020-07-02,7277,390,569,북광주,광주
2020-07-03,7779,371,569,북광주,광주
2020-07-04,8070,229,569,북광주,광주
2020-07-05,5992,113,569,북광주,광주
2020-07-06,7033,346,569,북광주,광주
2020-07-07,6717,396,569,북광주,광주
2020-07-08,6796,393,569,북광주,광주
2020-07-09,6876,365,569,북광주,광주
2020-07-10,7538,343,569,북광주,광주
2020-07-11,8202,213,569,북광주,광주
2020-07-12,5265,93,569,북광주,광주
2020-07-13,6187,312,569,북광주,광주
2020-07-14,6449,338,569,북광주,광주
2020-07-15,6572,364,569,북광주,광주
2020-07-16,7211,359,569,북광주,광주
2020-07-17,8137,366,569,북광주,광주
2020-07-18,9150,214,569,북광주,광주
2020-07-19,5955,98,569,북광주,광주
2020-07-20,6860,313,569,북광주,광주
2020-07-21,7035,372,569,북광주,광주
2020-07-22,6220,339,569,북광주,광주
2020-07-23,5989,330,569,북광주,광주
2020-07-24,7386,307,569,북광주,광주
2020-07-25,8334,181,569,북광주,광주
2020-07-26,7343,100,569,북광주,광주
2020-07-27,7285,331,569,북광주,광주
2020-07-28,6461,316,569,북광주,광주
2020-07-29,6359,339,569,북광주,광주
2020-07-30,6801,331,569,북광주,광주
2020-07-31,9022,322,569,북광주,광주
2020-07-01,4213,113,580,북강릉,강릉
2020-07-02,5023,107,580,북강릉,강릉
2020-07-03,6006,130,580,북강릉,강릉
2020-07-04,8652,107,580,북강릉,강릉
2020-07-05,9361,39,580,북강릉,강릉
2020-07-06,5974,114,580,북강릉,강릉
2020-07-07,5362,129,580,북강릉,강릉
2020-07-08,5417,133,580,북강릉,강릉
2020-07-09,5518,118,580,북강릉,강릉
2020-07-10,5682,127,580,북강릉,강릉
2020-07-11,7631,78,580,북강릉,강릉
2020-07-12,9148,49,580,북강릉,강릉
2020-07-13,4994,86,580,북강릉,강릉
2020-07-14,4383,114,580,북강릉,강릉
2020-07-15,5092,125,580,북강릉,강릉
2020-07-16,5574,140,580,북강릉,강릉
2020-07-17,6640,143,580,북강릉,강릉
2020-07-18,8735,93,580,북강릉,강릉
2020-07-19,8224,51,580,북강릉,강릉
2020-07-20,5049,111,580,북강릉,강릉
2020-07-21,5231,127,580,북강릉,강릉
2020-07-22,5301,113,580,북강릉,강릉
2020-07-23,5118,105,580,북강릉,강릉
2020-07-24,4807,103,580,북강릉,강릉
2020-07-25,5350,73,580,북강릉,강릉
2020-07-26,6848,47,580,북강릉,강릉
2020-07-27,5433,93,580,북강릉,강릉
2020-07-28,5127,112,580,북강릉,강릉
2020-07-29,5180,104,580,북강릉,강릉
2020-07-30,5984,119,580,북강릉,강릉
2020-07-31,7837,107,580,북강릉,강릉
2020-07-01,1281,25,581,옥계,속초
2020-07-02,1414,40,581,옥계,속초
2020-07-03,1718,48,581,옥계,속초
2020-07-04,1970,21,581,옥계,속초
2020-07-05,2207,10,581,옥계,속초
2020-07-06,1529,61,581,옥계,속초
2020-07-07,1533,47,581,옥계,속초
2020-07-08,1577,48,581,옥계,속초
2020-07-09,1478,44,581,옥계,속초
2020-07-10,1462,29,581,옥계,속초
2020-07-11,1802,19,581,옥계,속초
2020-07-12,2166,18,581,옥계,속초
2020-07-13,1261,25,581,옥계,속초
2020-07-14,1178,22,581,옥계,속초
2020-07-15,1441,57,581,옥계,속초
2020-07-16,1636,58,581,옥계,속초
2020-07-17,1840,59,581,옥계,속초
2020-07-18,2308,22,581,옥계,속초
2020-07-19,2196,18,581,옥계,속초
2020-07-20,1434,33,581,옥계,속초
2020-07-21,1646,41,581,옥계,속초
2020-07-22,1580,38,581,옥계,속초
2020-07-23,1498,42,581,옥계,속초
2020-07-24,1721,38,581,옥계,속초
2020-07-25,1326,18,581,옥계,속초
2020-07-26,1810,11,581,옥계,속초
2020-07-27,1590,24,581,옥계,속초
2020-07-28,1487,25,581,옥계,속초
2020-07-29,1513,29,581,옥계,속초
2020-07-30,1885,35,581,옥계,속초
2020-07-31,2340,38,581,옥계,속초
2020-07-01,1988,40,582,망상,속초
2020-07-02,2239,63,582,망상,속초
2020-07-03,2485,63,582,망상,속초
2020-07-04,3209,32,582,망상,속초
2020-07-05,3394,28,582,망상,속초
2020-07-06,2529,64,582,망상,속초
2020-07-07,2314,64,582,망상,속초
2020-07-08,2331,50,582,망상,속초
2020-07-09,2398,66,582,망상,속초
2020-07-10,2464,56,582,망상,속초
2020-07-11,2993,35,582,망상,속초
2020-07-12,3304,17,582,망상,속초
2020-07-13,2019,37,582,망상,속초
2020-07-14,1870,38,582,망상,속초
2020-07-15,2240,54,582,망상,속초
2020-07-16,2415,70,582,망상,속초
2020-07-17,2748,52,582,망상,속초
2020-07-18,3222,34,582,망상,속초
2020-07-19,3036,17,582,망상,속초
2020-07-20,2140,44,582,망상,속초
2020-07-21,2429,60,582,망상,속초
2020-07-22,2319,49,582,망상,속초
2020-07-23,2414,60,582,망상,속초
2020-07-24,2282,58,582,망상,속초
2020-07-25,2159,33,582,망상,속초
2020-07-26,2709,15,582,망상,속초
2020-07-27,2341,49,582,망상,속초
2020-07-28,2244,43,582,망상,속초
2020-07-29,2333,47,582,망상,속초
2020-07-30,2531,67,582,망상,속초
2020-07-31,3169,50,582,망상,속초
2020-07-01,2458,104,584,남강릉,강릉
2020-07-02,2758,141,584,남강릉,강릉
2020-07-03,3102,150,584,남강릉,강릉
2020-07-04,3222,74,584,남강릉,강릉
2020-07-05,3008,24,584,남강릉,강릉
2020-07-06,2854,139,584,남강릉,강릉
2020-07-07,2666,129,584,남강릉,강릉
2020-07-08,2722,122,584,남강릉,강릉
2020-07-09,2793,139,584,남강릉,강릉
2020-07-10,2731,109,584,남강릉,강릉
2020-07-11,2871,63,584,남강릉,강릉
2020-07-12,3018,12,584,남강릉,강릉
2020-07-13,2550,103,584,남강릉,강릉
2020-07-14,2433,109,584,남강릉,강릉
2020-07-15,2709,127,584,남강릉,강릉
2020-07-16,2804,119,584,남강릉,강릉
2020-07-17,3187,135,584,남강릉,강릉
2020-07-18,3423,88,584,남강릉,강릉
2020-07-19,2926,21,584,남강릉,강릉
2020-07-20,2585,113,584,남강릉,강릉
2020-07-21,2732,120,584,남강릉,강릉
2020-07-22,2764,120,584,남강릉,강릉
2020-07-23,2810,114,584,남강릉,강릉
2020-07-24,2547,89,584,남강릉,강릉
2020-07-25,2488,64,584,남강릉,강릉
2020-07-26,2775,23,584,남강릉,강릉
2020-07-27,2897,102,584,남강릉,강릉
2020-07-28,2717,93,584,남강릉,강릉
2020-07-29,2657,102,584,남강릉,강릉
2020-07-30,3038,103,584,남강릉,강릉
2020-07-31,3445,129,584,남강릉,강릉
2020-07-01,2094,48,585,하조대,양양
2020-07-02,2548,54,585,하조대,양양
2020-07-03,3018,66,585,하조대,양양
2020-07-04,5013,54,585,하조대,양양
2020-07-05,6131,22,585,하조대,양양
2020-07-06,3025,64,585,하조대,양양
2020-07-07,2735,61,585,하조대,양양
2020-07-08,2720,77,585,하조대,양양
2020-07-09,2808,65,585,하조대,양양
2020-07-10,2506,50,585,하조대,양양
2020-07-11,3997,38,585,하조대,양양
2020-07-12,5884,21,585,하조대,양양
2020-07-13,2348,39,585,하조대,양양
2020-07-14,2219,49,585,하조대,양양
2020-07-15,2704,58,585,하조대,양양
2020-07-16,3168,82,585,하조대,양양
2020-07-17,3864,65,585,하조대,양양
2020-07-18,5417,43,585,하조대,양양
2020-07-19,5721,37,585,하조대,양양
2020-07-20,2736,48,585,하조대,양양
2020-07-21,2988,66,585,하조대,양양
2020-07-22,2826,65,585,하조대,양양
2020-07-23,2540,51,585,하조대,양양
2020-07-24,2296,48,585,하조대,양양
2020-07-25,2782,26,585,하조대,양양
2020-07-26,4694,25,585,하조대,양양
2020-07-27,3032,35,585,하조대,양양
2020-07-28,2800,40,585,하조대,양양
2020-07-29,2865,56,585,하조대,양양
2020-07-30,3506,43,585,하조대,양양
2020-07-31,4650,51,585,하조대,양양
2020-07-01,2736,66,590,동전주,전주
2020-07-02,2852,58,590,동전주,전주
2020-07-03,3455,62,590,동전주,전주
2020-07-04,4470,38,590,동전주,전주
2020-07-05,4538,26,590,동전주,전주
2020-07-06,3064,66,590,동전주,전주
2020-07-07,2825,76,590,동전주,전주
2020-07-08,2743,80,590,동전주,전주
2020-07-09,2801,76,590,동전주,전주
2020-07-10,3228,56,590,동전주,전주
2020-07-11,4333,43,590,동전주,전주
2020-07-12,4103,23,590,동전주,전주
2020-07-13,2771,47,590,동전주,전주
2020-07-14,2573,64,590,동전주,전주
2020-07-15,2826,70,590,동전주,전주
2020-07-16,2908,74,590,동전주,전주
2020-07-17,3650,62,590,동전주,전주
2020-07-18,4653,49,590,동전주,전주
2020-07-19,4261,24,590,동전주,전주
2020-07-20,2979,43,590,동전주,전주
2020-07-21,2955,74,590,동전주,전주
2020-07-22,2769,57,590,동전주,전주
2020-07-23,2643,42,590,동전주,전주
2020-07-24,3081,42,590,동전주,전주
2020-07-25,4040,39,590,동전주,전주
2020-07-26,4562,12,590,동전주,전주
2020-07-27,3349,51,590,동전주,전주
2020-07-28,3009,70,590,동전주,전주
2020-07-29,2939,51,590,동전주,전주
2020-07-30,2827,56,590,동전주,전주
2020-07-31,3891,49,590,동전주,전주
2020-07-01,2593,68,701,북양양,양양
2020-07-02,3059,85,701,북양양,양양
2020-07-03,3936,106,701,북양양,양양
2020-07-04,6316,74,701,북양양,양양
2020-07-05,7114,52,701,북양양,양양
2020-07-06,3923,85,701,북양양,양양
2020-07-07,3247,98,701,북양양,양양
2020-07-08,3341,82,701,북양양,양양
2020-07-09,3451,102,701,북양양,양양
2020-07-10,3749,76,701,북양양,양양
2020-07-11,5522,48,701,북양양,양양
2020-07-12,6733,36,701,북양양,양양
2020-07-13,3595,71,701,북양양,양양
2020-07-14,2829,52,701,북양양,양양
2020-07-15,3172,87,701,북양양,양양
2020-07-16,3578,102,701,북양양,양양
2020-07-17,4445,109,701,북양양,양양
2020-07-18,6641,68,701,북양양,양양
2020-07-19,5858,38,701,북양양,양양
2020-07-20,3406,87,701,북양양,양양
2020-07-21,3356,90,701,북양양,양양
2020-07-22,3569,87,701,북양양,양양
2020-07-23,3326,98,701,북양양,양양
2020-07-24,3346,57,701,북양양,양양
2020-07-25,3790,43,701,북양양,양양
2020-07-26,5234,31,701,북양양,양양
2020-07-27,3588,84,701,북양양,양양
2020-07-28,3405,87,701,북양양,양양
2020-07-29,3364,74,701,북양양,양양
2020-07-30,3834,95,701,북양양,양양
2020-07-31,5396,93,701,북양양,양양
2020-07-01,3376,121,702,속초,속초
2020-07-02,4413,138,702,속초,속초
2020-07-03,5773,145,702,속초,속초
2020-07-04,9552,102,702,속초,속초
2020-07-05,9969,51,702,속초,속초
2020-07-06,5763,145,702,속초,속초
2020-07-07,4967,144,702,속초,속초
2020-07-08,4781,141,702,속초,속초
2020-07-09,4984,149,702,속초,속초
2020-07-10,5385,132,702,속초,속초
2020-07-11,7746,80,702,속초,속초
2020-07-12,8981,31,702,속초,속초
2020-07-13,5434,90,702,속초,속초
2020-07-14,4117,111,702,속초,속초
2020-07-15,4355,119,702,속초,속초
2020-07-16,5194,152,702,속초,속초
2020-07-17,6485,130,702,속초,속초
2020-07-18,9956,105,702,속초,속초
2020-07-19,8880,51,702,속초,속초
2020-07-20,5141,104,702,속초,속초
2020-07-21,5196,122,702,속초,속초
2020-07-22,5299,125,702,속초,속초
2020-07-23,5307,134,702,속초,속초
2020-07-24,5370,108,702,속초,속초
2020-07-25,5877,76,702,속초,속초
2020-07-26,7798,33,702,속초,속초
2020-07-27,5836,111,702,속초,속초
2020-07-28,5406,103,702,속초,속초
2020-07-29,5365,130,702,속초,속초
2020-07-30,6177,129,702,속초,속초
2020-07-31,8564,135,702,속초,속초
2020-07-01,1424,45,735,남양평,양평
2020-07-02,1510,36,735,남양평,양평
2020-07-03,1799,38,735,남양평,양평
2020-07-04,2090,18,735,남양평,양평
2020-07-05,2280,5,735,남양평,양평
2020-07-06,1667,39,735,남양평,양평
2020-07-07,1492,34,735,남양평,양평
2020-07-08,1528,32,735,남양평,양평
2020-07-09,1594,27,735,남양평,양평
2020-07-10,1751,28,735,남양평,양평
2020-07-11,2159,18,735,남양평,양평
2020-07-12,2153,9,735,남양평,양평
2020-07-13,1397,31,735,남양평,양평
2020-07-14,1449,24,735,남양평,양평
2020-07-15,1600,37,735,남양평,양평
2020-07-16,1664,38,735,남양평,양평
2020-07-17,1953,39,735,남양평,양평
2020-07-18,2169,14,735,남양평,양평
2020-07-19,2028,7,735,남양평,양평
2020-07-20,1452,37,735,남양평,양평
2020-07-21,1625,29,735,남양평,양평
2020-07-22,1602,32,735,남양평,양평
2020-07-23,1451,31,735,남양평,양평
2020-07-24,1667,32,735,남양평,양평
2020-07-25,2287,17,735,남양평,양평
2020-07-26,2325,4,735,남양평,양평
2020-07-27,1819,38,735,남양평,양평
2020-07-28,1731,19,735,남양평,양평
2020-07-29,1526,35,735,남양평,양평
2020-07-30,1664,32,735,남양평,양평
2020-07-31,1997,37,735,남양평,양평
2020-07-01,539,20,765,내촌,홍천
2020-07-02,579,19,765,내촌,홍천
2020-07-03,764,36,765,내촌,홍천
2020-07-04,1123,8,765,내촌,홍천
2020-07-05,1106,9,765,내촌,홍천
2020-07-06,689,19,765,내촌,홍천
2020-07-07,643,29,765,내촌,홍천
2020-07-08,623,22,765,내촌,홍천
2020-07-09,610,23,765,내촌,홍천
2020-07-10,609,18,765,내촌,홍천
2020-07-11,835,8,765,내촌,홍천
2020-07-12,1084,8,765,내촌,홍천
2020-07-13,585,14,765,내촌,홍천
2020-07-14,511,10,765,내촌,홍천
2020-07-15,601,28,765,내촌,홍천
2020-07-16,629,28,765,내촌,홍천
2020-07-17,718,20,765,내촌,홍천
2020-07-18,1164,14,765,내촌,홍천
2020-07-19,1023,9,765,내촌,홍천
2020-07-20,567,18,765,내촌,홍천
2020-07-21,618,20,765,내촌,홍천
2020-07-22,603,25,765,내촌,홍천
2020-07-23,560,16,765,내촌,홍천
2020-07-24,576,12,765,내촌,홍천
2020-07-25,705,12,765,내촌,홍천
2020-07-26,1133,11,765,내촌,홍천
2020-07-27,614,13,765,내촌,홍천
2020-07-28,569,9,765,내촌,홍천
2020-07-29,580,16,765,내촌,홍천
2020-07-30,601,12,765,내촌,홍천
2020-07-31,757,18,765,내촌,홍천
2020-07-01,124,3,768,서양양,양양
2020-07-02,178,7,768,서양양,양양
2020-07-03,203,4,768,서양양,양양
2020-07-04,263,2,768,서양양,양양
2020-07-05,576,1,768,서양양,양양
2020-07-06,168,10,768,서양양,양양
2020-07-07,131,7,768,서양양,양양
2020-07-08,231,7,768,서양양,양양
2020-07-09,285,12,768,서양양,양양
2020-07-10,149,2,768,서양양,양양
2020-07-11,234,0,768,서양양,양양
2020-07-12,828,1,768,서양양,양양
2020-07-13,131,2,768,서양양,양양
2020-07-14,99,2,768,서양양,양양
2020-07-15,130,4,768,서양양,양양
2020-07-16,328,9,768,서양양,양양
2020-07-17,247,3,768,서양양,양양
2020-07-18,326,0,768,서양양,양양
2020-07-19,907,2,768,서양양,양양
2020-07-20,127,2,768,서양양,양양
2020-07-21,149,1,768,서양양,양양
2020-07-22,149,8,768,서양양,양양
2020-07-23,144,2,768,서양양,양양
2020-07-24,186,0,768,서양양,양양
2020-07-25,195,2,768,서양양,양양
2020-07-26,345,1,768,서양양,양양
2020-07-27,184,3,768,서양양,양양
2020-07-28,162,1,768,서양양,양양
2020-07-29,209,1,768,서양양,양양
2020-07-30,147,2,768,서양양,양양
2020-07-31,309,1,768,서양양,양양
2020-07-01,8871,137,987,남순천,순천
2020-07-02,8853,144,987,남순천,순천
2020-07-03,10621,145,987,남순천,순천
2020-07-04,12554,76,987,남순천,순천
2020-07-05,10506,34,987,남순천,순천
2020-07-06,9038,121,987,남순천,순천
2020-07-07,8364,119,987,남순천,순천
2020-07-08,8437,151,987,남순천,순천
2020-07-09,8451,130,987,남순천,순천
2020-07-10,9540,115,987,남순천,순천
2020-07-11,12255,66,987,남순천,순천
2020-07-12,9228,36,987,남순천,순천
2020-07-13,7440,78,987,남순천,순천
2020-07-14,8257,108,987,남순천,순천
2020-07-15,8373,131,987,남순천,순천
2020-07-16,9064,148,987,남순천,순천
2020-07-17,11003,133,987,남순천,순천
2020-07-18,12105,74,987,남순천,순천
2020-07-19,8886,25,987,남순천,순천
2020-07-20,8728,107,987,남순천,순천
2020-07-21,8352,114,987,남순천,순천
2020-07-22,7872,104,987,남순천,순천
2020-07-23,7375,96,987,남순천,순천
2020-07-24,9481,99,987,남순천,순천
2020-07-25,11396,80,987,남순천,순천
2020-07-26,10903,21,987,남순천,순천
2020-07-27,9158,91,987,남순천,순천
2020-07-28,8403,113,987,남순천,순천
2020-07-29,9149,97,987,남순천,순천
2020-07-30,10239,129,987,남순천,순천
2020-07-31,14536,104,987,남순천,순천
2020-08-01,3532,45,013,순천만,순천
2020-08-02,3837,21,013,순천만,순천
2020-08-03,3626,86,013,순천만,순천
2020-08-04,3522,90,013,순천만,순천
2020-08-05,3248,72,013,순천만,순천
2020-08-06,2763,75,013,순천만,순천
2020-08-07,2685,68,013,순천만,순천
2020-08-08,2394,37,013,순천만,순천
2020-08-09,2721,20,013,순천만,순천
2020-08-10,2051,54,013,순천만,순천
2020-08-11,2514,96,013,순천만,순천
2020-08-12,2620,94,013,순천만,순천
2020-08-13,2786,92,013,순천만,순천
2020-08-14,3087,102,013,순천만,순천
2020-08-15,3391,55,013,순천만,순천
2020-08-16,3466,21,013,순천만,순천
2020-08-17,3109,76,013,순천만,순천
2020-08-18,2790,96,013,순천만,순천
2020-08-19,2664,81,013,순천만,순천
2020-08-20,2589,95,013,순천만,순천
2020-08-21,2778,95,013,순천만,순천
2020-08-22,2498,45,013,순천만,순천
2020-08-23,2140,19,013,순천만,순천
2020-08-24,2404,89,013,순천만,순천
2020-08-25,2418,89,013,순천만,순천
2020-08-26,1638,63,013,순천만,순천
2020-08-01,88015,1452,101,서울,서울
2020-08-02,70252,870,101,서울,서울
2020-08-03,69826,2086,101,서울,서울
2020-08-04,78223,2403,101,서울,서울
2020-08-05,79609,2364,101,서울,서울
2020-08-06,71730,2313,101,서울,서울
2020-08-07,84461,2412,101,서울,서울
2020-08-08,80559,1545,101,서울,서울
2020-08-09,61096,752,101,서울,서울
2020-08-10,82434,2484,101,서울,서울
2020-08-11,79180,2684,101,서울,서울
2020-08-12,87784,2728,101,서울,서울
2020-08-13,89419,2798,101,서울,서울
2020-08-14,94048,2556,101,서울,서울
2020-08-15,85538,1307,101,서울,서울
2020-08-16,82542,854,101,서울,서울
2020-08-17,87282,2169,101,서울,서울
2020-08-18,87074,2737,101,서울,서울
2020-08-19,85578,2911,101,서울,서울
2020-08-20,86120,2980,101,서울,서울
2020-08-21,87133,2794,101,서울,서울
2020-08-22,78995,1689,101,서울,서울
2020-08-23,76491,860,101,서울,서울
2020-08-24,86831,2742,101,서울,서울
2020-08-25,79532,2867,101,서울,서울
2020-08-26,77275,2759,101,서울,서울
2020-08-01,33745,582,127,서대구,대구
2020-08-02,32338,249,127,서대구,대구
2020-08-03,32958,936,127,서대구,대구
2020-08-04,31906,1019,127,서대구,대구
2020-08-05,32463,1136,127,서대구,대구
2020-08-06,30689,1130,127,서대구,대구
2020-08-07,29178,1042,127,서대구,대구
2020-08-08,26569,612,127,서대구,대구
2020-08-09,30767,275,127,서대구,대구
2020-08-10,29319,1166,127,서대구,대구
2020-08-11,31553,1439,127,서대구,대구
2020-08-12,32410,1443,127,서대구,대구
2020-08-13,31370,1330,127,서대구,대구
2020-08-14,32555,1299,127,서대구,대구
2020-08-15,33847,648,127,서대구,대구
2020-08-16,32826,286,127,서대구,대구
2020-08-17,33255,1105,127,서대구,대구
2020-08-18,32014,1484,127,서대구,대구
2020-08-19,32107,1472,127,서대구,대구
2020-08-20,31770,1374,127,서대구,대구
2020-08-21,32137,1347,127,서대구,대구
2020-08-22,33552,742,127,서대구,대구
2020-08-23,29847,299,127,서대구,대구
2020-08-24,31947,1388,127,서대구,대구
2020-08-25,30721,1453,127,서대구,대구
2020-08-26,29576,1393,127,서대구,대구
2020-08-01,35047,465,129,북대구,대구
2020-08-02,30808,233,129,북대구,대구
2020-08-03,33480,715,129,북대구,대구
2020-08-04,31954,803,129,북대구,대구
2020-08-05,32812,853,129,북대구,대구
2020-08-06,29869,803,129,북대구,대구
2020-08-07,30008,759,129,북대구,대구
2020-08-08,26272,417,129,북대구,대구
2020-08-09,27683,201,129,북대구,대구
2020-08-10,29305,875,129,북대구,대구
2020-08-11,32029,995,129,북대구,대구
2020-08-12,33178,1022,129,북대구,대구
2020-08-13,34777,1063,129,북대구,대구
2020-08-14,38886,1086,129,북대구,대구
2020-08-15,35437,506,129,북대구,대구
2020-08-16,31323,216,129,북대구,대구
2020-08-17,33660,819,129,북대구,대구
2020-08-18,33936,1023,129,북대구,대구
2020-08-19,32936,1070,129,북대구,대구
2020-08-20,32850,1059,129,북대구,대구
2020-08-21,35711,1028,129,북대구,대구
2020-08-22,33047,535,129,북대구,대구
2020-08-23,25713,198,129,북대구,대구
2020-08-24,32751,1015,129,북대구,대구
2020-08-25,32523,1057,129,북대구,대구
2020-08-26,28700,941,129,북대구,대구
2020-08-01,4316,56,133,건천,경주
2020-08-02,5701,30,133,건천,경주
2020-08-03,3645,84,133,건천,경주
2020-08-04,3713,96,133,건천,경주
2020-08-05,3461,87,133,건천,경주
2020-08-06,2650,95,133,건천,경주
2020-08-07,2844,91,133,건천,경주
2020-08-08,2529,53,133,건천,경주
2020-08-09,3960,16,133,건천,경주
2020-08-10,2136,97,133,건천,경주
2020-08-11,2642,121,133,건천,경주
2020-08-12,2663,114,133,건천,경주
2020-08-13,2814,136,133,건천,경주
2020-08-14,3524,125,133,건천,경주
2020-08-15,4639,61,133,건천,경주
2020-08-16,5631,23,133,건천,경주
2020-08-17,3960,95,133,건천,경주
2020-08-18,2736,136,133,건천,경주
2020-08-19,2561,116,133,건천,경주
2020-08-20,2491,140,133,건천,경주
2020-08-21,2940,128,133,건천,경주
2020-08-22,3137,60,133,건천,경주
2020-08-23,3751,30,133,건천,경주
2020-08-24,2431,122,133,건천,경주
2020-08-25,2467,133,133,건천,경주
2020-08-26,1972,120,133,건천,경주
2020-08-01,23435,216,135,경주,경주
2020-08-02,26971,104,135,경주,경주
2020-08-03,21382,262,135,경주,경주
2020-08-04,20806,276,135,경주,경주
2020-08-05,18511,272,135,경주,경주
2020-08-06,14865,290,135,경주,경주
2020-08-07,15566,256,135,경주,경주
2020-08-08,14313,181,135,경주,경주
2020-08-09,21304,76,135,경주,경주
2020-08-10,10707,356,135,경주,경주
2020-08-11,12671,377,135,경주,경주
2020-08-12,12601,380,135,경주,경주
2020-08-13,14055,409,135,경주,경주
2020-08-14,17596,411,135,경주,경주
2020-08-15,23383,193,135,경주,경주
2020-08-16,26953,92,135,경주,경주
2020-08-17,21177,303,135,경주,경주
2020-08-18,13600,387,135,경주,경주
2020-08-19,12519,395,135,경주,경주
2020-08-20,12084,425,135,경주,경주
2020-08-21,14174,351,135,경주,경주
2020-08-22,16267,182,135,경주,경주
2020-08-23,19573,94,135,경주,경주
2020-08-24,11379,375,135,경주,경주
2020-08-25,11494,425,135,경주,경주
2020-08-26,9126,336,135,경주,경주
2020-08-01,39009,637,140,부산,부산
2020-08-02,34765,267,140,부산,부산
2020-08-03,34217,818,140,부산,부산
2020-08-04,32941,914,140,부산,부산
2020-08-05,32773,889,140,부산,부산
2020-08-06,30415,922,140,부산,부산
2020-08-07,32419,894,140,부산,부산
2020-08-08,26133,604,140,부산,부산
2020-08-09,29187,243,140,부산,부산
2020-08-10,27594,907,140,부산,부산
2020-08-11,31521,980,140,부산,부산
2020-08-12,30960,972,140,부산,부산
2020-08-13,33332,1072,140,부산,부산
2020-08-14,37339,1002,140,부산,부산
2020-08-15,40946,603,140,부산,부산
2020-08-16,37215,236,140,부산,부산
2020-08-17,35531,769,140,부산,부산
