,time,departure,arrival,remain_seat,total_seat,company,grade
37,12 : 00,동서울,서대구,28,45,(주)천일고속,고속
38,13 : 00,동서울,서대구,23,28,(주)동양고속,우등
39,14 : 30,동서울,서대구,22,28,(주)동양고속,우등
40,16 : 40,동서울,서대구,20,28,금호고속(주),우등
41,17 : 20,동서울,서대구,27,28,(주)동양고속,우등
42,19 : 20,동서울,서대구,28,28,(주)동양고속,우등
43,20 : 00,동서울,서대구,41,45,(주)한일고속,고속
44,08 : 40,용인,서대구,26,28,코리아와이드경북,우등
45,13 : 40,용인,서대구,17,28,코리아와이드경북,우등
46,18 : 40,용인,서대구,23,28,코리아와이드경북,우등
47,09 : 20,성남(분당),서대구,37,45,금호속리산고속(주),고속
48,12 : 00,성남(분당),서대구,18,28,금호속리산고속(주),우등
49,13 : 20,성남(분당),서대구,25,28,(주)동양고속,우등
50,14 : 40,성남(분당),서대구,33,45,(주)동양고속,고속
51,22 : 00,성남(분당),서대구,28,28,(주)동양고속,심야우등
52,06 : 40,광주(유·스퀘어),서대구,20,28,금호고속(주),우등
53,07 : 20,광주(유·스퀘어),서대구,26,28,금호고속(주),우등
54,08 : 40,광주(유·스퀘어),서대구,9,28,금호고속(주),우등
55,09 : 20,광주(유·스퀘어),서대구,14,21,금호고속(주),프리미엄
56,10 : 40,광주(유·스퀘어),서대구,14,28,금호고속(주),우등
57,11 : 25,광주(유·스퀘어),서대구,23,28,금호고속(주),우등
58,12 : 05,광주(유·스퀘어),서대구,11,21,금호고속(주),프리미엄
59,12 : 40,광주(유·스퀘어),서대구,21,28,(주)중앙고속,우등
60,14 : 05,광주(유·스퀘어),서대구,9,28,금호고속(주),우등
61,14 : 40,광주(유·스퀘어),서대구,3,21,(주)중앙고속,프리미엄
62,15 : 20,광주(유·스퀘어),서대구,12,28,금호고속(주),우등
63,16 : 00,광주(유·스퀘어),서대구,14,28,금호고속(주),우등
64,16 : 45,광주(유·스퀘어),서대구,26,28,금호고속(주),우등
65,18 : 05,광주(유·스퀘어),서대구,27,28,금호고속(주),우등
66,18 : 45,광주(유·스퀘어),서대구,21,21,금호고속(주),프리미엄
67,19 : 20,광주(유·스퀘어),서대구,22,28,(주)중앙고속,우등
68,20 : 00,광주(유·스퀘어),서대구,28,28,금호고속(주),우등
69,21 : 00,광주(유·스퀘어),서대구,25,28,금호고속(주),우등
70,22 : 40,광주(유·스퀘어),서대구,20,21,금호고속(주),심야프리미엄
71,08 : 50,대전복합,서대구,24,28,(주)한일고속,우등
72,09 : 40,대전복합,서대구,26,28,(주)동양고속,우등
73,11 : 30,대전복합,서대구,26,28,(주)한일고속,우등
74,14 : 50,대전복합,서대구,24,28,(주)한일고속,우등
75,15 : 40,대전복합,서대구,27,28,(주)동양고속,우등
76,17 : 20,대전복합,서대구,18,28,(주)한일고속,우등
77,08 : 50,인천,서대구,18,28,(주)동양고속,우등
78,10 : 20,인천,서대구,8,21,(주)삼화고속,프리미엄
79,14 : 10,인천,서대구,8,28,(주)동양고속,우등
80,16 : 20,인천,서대구,14,21,(주)동양고속,프리미엄
81,18 : 30,인천,서대구,19,28,(주)동양고속,우등
82,22 : 30,인천,서대구,26,28,(주)동양고속,심야우등
83,06 : 30,전주,서대구,25,28,(주)동양고속,우등
84,08 : 40,전주,서대구,22,28,(주)동양고속,우등
85,10 : 50,전주,서대구,17,28,(주)동양고속,우등
86,13 : 00,전주,서대구,2,28,(주)삼화고속,우등
87,15 : 20,전주,서대구,8,28,(주)동양고속,우등
88,16 : 00,전주,서대구,25,28,(주)동양고속,우등
89,17 : 20,전주,서대구,13,28,(주)동양고속,우등
90,19 : 30,전주,서대구,18,28,(주)동양고속,우등
91,07 : 00,춘천,서대구,15,28,(주)한일고속,우등
92,10 : 00,춘천,서대구,14,28,(주)대원고속,우등
93,12 : 00,춘천,서대구,5,28,(주)대원고속,우등
94,16 : 00,춘천,서대구,8,28,(주)중앙고속,우등
95,17 : 30,춘천,서대구,7,28,(주)한일고속,우등
