,time,departure,arrival,remain_seat,total_seat,company,grade
76,14 : 50,전주,인천,6,28,(주)천일고속,우등
77,15 : 40,전주,인천,12,28,(주)삼화고속,우등
78,16 : 20,전주,인천,13,28,(주)삼화고속,우등
79,17 : 40,전주,인천,1,28,(주)천일고속,우등
80,18 : 20,전주,인천,3,21,(주)천일고속,프리미엄
81,19 : 00,전주,인천,2,28,(주)삼화고속,우등
82,19 : 50,전주,인천,6,28,(주)천일고속,우등
83,22 : 10,전주,인천,20,28,(주)삼화고속,심야우등
84,06 : 50,천안,인천,41,45,(주)동양고속,고속
85,07 : 50,천안,인천,43,45,(주)동양고속,고속
86,08 : 15,천안,인천,42,45,(주)동양고속,고속
87,09 : 50,천안,인천,34,45,(주)동양고속,고속
88,11 : 10,천안,인천,24,45,(주)동양고속,고속
89,14 : 50,천안,인천,37,45,(주)동양고속,고속
90,16 : 35,천안,인천,31,45,(주)동양고속,고속
91,18 : 35,천안,인천,40,45,(주)동양고속,고속
92,20 : 00,천안,인천,41,45,(주)동양고속,고속
93,21 : 00,천안,인천,42,45,(주)동양고속,고속
