,time,departure,arrival,remain_seat,total_seat,company,grade
69,18 : 35,센트럴시티(서울),광주(유·스퀘어),20,28,금호고속(주),우등
70,18 : 50,센트럴시티(서울),광주(유·스퀘어),28,28,금호고속(주),우등
71,19 : 00,센트럴시티(서울),광주(유·스퀘어),20,21,금호고속(주),프리미엄
72,19 : 25,센트럴시티(서울),광주(유·스퀘어),28,28,금호고속(주),우등
73,19 : 40,센트럴시티(서울),광주(유·스퀘어),34,45,금호고속(주),고속
74,19 : 55,센트럴시티(서울),광주(유·스퀘어),24,28,금호고속(주),우등
75,20 : 00,센트럴시티(서울),광주(유·스퀘어),15,21,금호고속(주),프리미엄
76,20 : 15,센트럴시티(서울),광주(유·스퀘어),26,28,(주)중앙고속,우등
77,20 : 45,센트럴시티(서울),광주(유·스퀘어),27,28,금호고속(주),우등
78,21 : 00,센트럴시티(서울),광주(유·스퀘어),17,21,(주)중앙고속,프리미엄
79,21 : 30,센트럴시티(서울),광주(유·스퀘어),23,28,금호고속(주),우등
80,22 : 00,센트럴시티(서울),광주(유·스퀘어),21,21,금호고속(주),심야프리미엄
81,22 : 10,센트럴시티(서울),광주(유·스퀘어),28,28,금호고속(주),심야우등
82,22 : 20,센트럴시티(서울),광주(유·스퀘어),28,28,(주)중앙고속,심야우등
83,23 : 00,센트럴시티(서울),광주(유·스퀘어),26,28,금호고속(주),심야우등
84,23 : 20,센트럴시티(서울),광주(유·스퀘어),21,21,(주)중앙고속,심야프리미엄
85,23 : 40,센트럴시티(서울),광주(유·스퀘어),27,28,금호고속(주),심야우등
86,24 : 00,센트럴시티(서울),광주(유·스퀘어),21,21,금호고속(주),심야프리미엄
87,06 : 00,수원,광주(유·스퀘어),23,28,금호고속(주),우등
88,06 : 50,수원,광주(유·스퀘어),35,45,(주)삼화고속,고속
89,07 : 40,수원,광주(유·스퀘어),15,28,금호고속(주),우등
90,10 : 10,수원,광주(유·스퀘어),12,28,금호고속(주),우등
91,11 : 00,수원,광주(유·스퀘어),21,28,금호고속(주),우등
92,11 : 40,수원,광주(유·스퀘어),19,28,(주)삼화고속,우등
93,13 : 00,수원,광주(유·스퀘어),16,28,금호고속(주),우등
94,13 : 40,수원,광주(유·스퀘어),22,28,(주)삼화고속,우등
95,14 : 20,수원,광주(유·스퀘어),18,28,금호고속(주),우등
96,15 : 00,수원,광주(유·스퀘어),16,28,(주)삼화고속,우등
97,15 : 40,수원,광주(유·스퀘어),19,28,금호고속(주),우등
98,16 : 40,수원,광주(유·스퀘어),22,28,(주)삼화고속,우등
99,17 : 20,수원,광주(유·스퀘어),20,28,금호고속(주),우등
100,18 : 00,수원,광주(유·스퀘어),37,45,(주)삼화고속,고속
101,18 : 50,수원,광주(유·스퀘어),23,28,금호고속(주),우등
102,20 : 30,수원,광주(유·스퀘어),20,28,금호고속(주),우등
103,22 : 30,수원,광주(유·스퀘어),25,28,금호고속(주),심야우등
104,06 : 20,고양백석,광주(유·스퀘어),25,28,금호고속(주),우등
105,08 : 10,고양백석,광주(유·스퀘어),21,28,(주)중앙고속,우등
106,11 : 40,고양백석,광주(유·스퀘어),17,28,금호고속(주),우등
107,14 : 40,고양백석,광주(유·스퀘어),20,28,금호고속(주),우등
108,18 : 10,고양백석,광주(유·스퀘어),21,28,(주)중앙고속,우등
109,19 : 35,고양백석,광주(유·스퀘어),25,28,금호고속(주),우등
110,06 : 50,용인,광주(유·스퀘어),26,28,(주)대원고속,우등
111,09 : 20,용인,광주(유·스퀘어),18,28,(주)대원고속,우등
112,10 : 20,용인,광주(유·스퀘어),14,28,(주)중앙고속,우등
113,13 : 00,용인,광주(유·스퀘어),39,41,(주)대원고속,고속
114,14 : 10,용인,광주(유·스퀘어),20,28,(주)중앙고속,우등
115,15 : 10,용인,광주(유·스퀘어),26,28,(주)대원고속,우등
116,16 : 30,용인,광주(유·스퀘어),27,28,(주)대원고속,우등
117,19 : 10,용인,광주(유·스퀘어),23,28,(주)대원고속,우등
118,20 : 00,용인,광주(유·스퀘어),20,28,(주)중앙고속,우등
119,06 : 30,성남(분당),광주(유·스퀘어),27,28,(주)중앙고속,우등
120,07 : 20,성남(분당),광주(유·스퀘어),16,28,금호고속(주),우등
121,09 : 00,성남(분당),광주(유·스퀘어),18,28,(주)중앙고속,우등
122,10 : 40,성남(분당),광주(유·스퀘어),25,28,금호고속(주),우등
123,12 : 20,성남(분당),광주(유·스퀘어),24,28,금호고속(주),우등
124,13 : 10,성남(분당),광주(유·스퀘어),22,28,(주)중앙고속,우등
125,14 : 40,성남(분당),광주(유·스퀘어),20,28,금호고속(주),우등
126,16 : 00,성남(분당),광주(유·스퀘어),28,28,(주)중앙고속,우등
127,16 : 50,성남(분당),광주(유·스퀘어),26,28,금호고속(주),우등
128,17 : 40,성남(분당),광주(유·스퀘어),22,28,(주)중앙고속,우등
129,18 : 30,성남(분당),광주(유·스퀘어),18,28,금호고속(주),우등
130,20 : 10,성남(분당),광주(유·스퀘어),26,28,(주)중앙고속,우등
131,21 : 00,성남(분당),광주(유·스퀘어),21,21,금호고속(주),프리미엄
132,22 : 00,성남(분당),광주(유·스퀘어),28,28,금호고속(주),심야우등
133,06 : 20,부산,광주(유·스퀘어),26,28,금호고속(주),우등
134,07 : 00,부산,광주(유·스퀘어),25,28,(주)삼화고속,우등
135,07 : 50,부산,광주(유·스퀘어),38,45,금호고속(주),고속
136,08 : 35,부산,광주(유·스퀘어),11,21,금호고속(주),프리미엄
137,09 : 30,부산,광주(유·스퀘어),15,28,(주)삼화고속,우등
138,10 : 30,부산,광주(유·스퀘어),18,28,금호고속(주),우등
139,11 : 30,부산,광주(유·스퀘어),13,28,금호고속(주),우등
140,12 : 30,부산,광주(유·스퀘어),0,21,(주)삼화고속,프리미엄
141,13 : 15,부산,광주(유·스퀘어),10,45,금호고속(주),고속
142,14 : 20,부산,광주(유·스퀘어),0,21,금호고속(주),프리미엄
143,15 : 20,부산,광주(유·스퀘어),10,28,금호고속(주),우등
144,16 : 20,부산,광주(유·스퀘어),11,28,금호고속(주),우등
145,17 : 10,부산,광주(유·스퀘어),22,28,금호고속(주),우등
146,18 : 00,부산,광주(유·스퀘어),11,28,(주)삼화고속,우등
147,18 : 40,부산,광주(유·스퀘어),28,45,금호고속(주),고속
148,19 : 40,부산,광주(유·스퀘어),4,21,금호고속(주),프리미엄
149,21 : 00,부산,광주(유·스퀘어),19,28,(주)삼화고속,우등
150,06 : 50,서부산(사상),광주(유·스퀘어),16,28,금호고속(주),우등
151,07 : 15,서부산(사상),광주(유·스퀘어),17,21,금호고속(주),프리미엄
152,08 : 00,서부산(사상),광주(유·스퀘어),17,28,금호고속(주),우등
153,08 : 40,서부산(사상),광주(유·스퀘어),22,28,금호고속(주),우등
154,09 : 15,서부산(사상),광주(유·스퀘어),16,28,금호고속(주),우등
155,10 : 16,서부산(사상),광주(유·스퀘어),23,28,금호고속(주),우등
156,10 : 40,서부산(사상),광주(유·스퀘어),9,28,금호고속(주),우등
157,11 : 20,서부산(사상),광주(유·스퀘어),7,21,금호고속(주),프리미엄
158,12 : 01,서부산(사상),광주(유·스퀘어),14,21,금호고속(주),프리미엄
159,12 : 05,서부산(사상),광주(유·스퀘어),11,28,금호고속(주),우등
160,13 : 21,서부산(사상),광주(유·스퀘어),20,28,금호고속(주),우등
161,13 : 35,서부산(사상),광주(유·스퀘어),0,21,금호고속(주),프리미엄
162,13 : 51,서부산(사상),광주(유·스퀘어),10,21,금호고속(주),프리미엄
163,14 : 05,서부산(사상),광주(유·스퀘어),1,28,금호고속(주),우등
164,14 : 21,서부산(사상),광주(유·스퀘어),15,28,금호고속(주),우등
165,14 : 30,서부산(사상),광주(유·스퀘어),14,40,금호고속(주),고속
166,14 : 56,서부산(사상),광주(유·스퀘어),20,28,금호고속(주),우등
167,15 : 10,서부산(사상),광주(유·스퀘어),3,21,금호고속(주),프리미엄
168,15 : 16,서부산(사상),광주(유·스퀘어),19,28,금호고속(주),우등
169,15 : 41,서부산(사상),광주(유·스퀘어),11,21,금호고속(주),프리미엄
170,15 : 50,서부산(사상),광주(유·스퀘어),1,28,금호고속(주),우등
171,16 : 11,서부산(사상),광주(유·스퀘어),28,28,금호고속(주),우등
172,16 : 16,서부산(사상),광주(유·스퀘어),20,28,금호고속(주),우등
173,16 : 51,서부산(사상),광주(유·스퀘어),24,28,금호고속(주),우등
174,17 : 10,서부산(사상),광주(유·스퀘어),5,28,금호고속(주),우등
175,17 : 36,서부산(사상),광주(유·스퀘어),20,28,금호고속(주),우등
176,17 : 45,서부산(사상),광주(유·스퀘어),12,28,금호고속(주),우등
177,18 : 06,서부산(사상),광주(유·스퀘어),23,28,금호고속(주),우등
178,18 : 20,서부산(사상),광주(유·스퀘어),4,21,금호고속(주),프리미엄
179,18 : 36,서부산(사상),광주(유·스퀘어),27,28,금호고속(주),우등
180,18 : 50,서부산(사상),광주(유·스퀘어),14,21,금호고속(주),프리미엄
181,19 : 20,서부산(사상),광주(유·스퀘어),2,28,금호고속(주),우등
182,19 : 36,서부산(사상),광주(유·스퀘어),15,28,금호고속(주),우등
183,20 : 20,서부산(사상),광주(유·스퀘어),32,40,금호고속(주),고속
184,21 : 30,서부산(사상),광주(유·스퀘어),19,21,금호고속(주),프리미엄
185,22 : 30,서부산(사상),광주(유·스퀘어),21,28,금호고속(주),심야우등
186,06 : 40,동대구,광주(유·스퀘어),17,28,금호고속(주),우등
187,07 : 20,동대구,광주(유·스퀘어),16,21,금호고속(주),프리미엄
188,08 : 00,동대구,광주(유·스퀘어),24,28,(주)중앙고속,우등
189,09 : 20,동대구,광주(유·스퀘어),11,28,금호고속(주),우등
190,10 : 40,동대구,광주(유·스퀘어),21,28,금호고속(주),우등
191,11 : 20,동대구,광주(유·스퀘어),20,28,금호고속(주),우등
192,12 : 00,동대구,광주(유·스퀘어),18,28,금호고속(주),우등
193,13 : 20,동대구,광주(유·스퀘어),22,28,금호고속(주),우등
194,14 : 00,동대구,광주(유·스퀘어),9,21,금호고속(주),프리미엄
195,14 : 40,동대구,광주(유·스퀘어),13,28,(주)중앙고속,우등
196,15 : 20,동대구,광주(유·스퀘어),21,28,금호고속(주),우등
197,16 : 00,동대구,광주(유·스퀘어),17,28,금호고속(주),우등
198,16 : 40,동대구,광주(유·스퀘어),11,21,금호고속(주),프리미엄
199,17 : 20,동대구,광주(유·스퀘어),19,28,(주)중앙고속,우등
200,18 : 40,동대구,광주(유·스퀘어),16,28,금호고속(주),우등
201,19 : 20,동대구,광주(유·스퀘어),19,21,(주)중앙고속,프리미엄
202,20 : 00,동대구,광주(유·스퀘어),24,28,금호고속(주),우등
203,21 : 00,동대구,광주(유·스퀘어),24,28,금호고속(주),우등
204,22 : 40,동대구,광주(유·스퀘어),27,28,금호고속(주),심야우등
205,06 : 40,서대구,광주(유·스퀘어),17,28,금호고속(주),우등
206,07 : 20,서대구,광주(유·스퀘어),16,21,금호고속(주),프리미엄
207,08 : 00,서대구,광주(유·스퀘어),24,28,(주)중앙고속,우등
208,09 : 20,서대구,광주(유·스퀘어),11,28,금호고속(주),우등
209,10 : 40,서대구,광주(유·스퀘어),21,28,금호고속(주),우등
210,11 : 20,서대구,광주(유·스퀘어),20,28,금호고속(주),우등
211,12 : 00,서대구,광주(유·스퀘어),18,28,금호고속(주),우등
212,13 : 20,서대구,광주(유·스퀘어),22,28,금호고속(주),우등
213,14 : 00,서대구,광주(유·스퀘어),9,21,금호고속(주),프리미엄
214,14 : 40,서대구,광주(유·스퀘어),13,28,(주)중앙고속,우등
215,15 : 20,서대구,광주(유·스퀘어),21,28,금호고속(주),우등
216,16 : 00,서대구,광주(유·스퀘어),17,28,금호고속(주),우등
217,16 : 40,서대구,광주(유·스퀘어),11,21,금호고속(주),프리미엄
218,17 : 20,서대구,광주(유·스퀘어),19,28,(주)중앙고속,우등
219,18 : 40,서대구,광주(유·스퀘어),16,28,금호고속(주),우등
220,19 : 20,서대구,광주(유·스퀘어),19,21,(주)중앙고속,프리미엄
221,20 : 00,서대구,광주(유·스퀘어),24,28,금호고속(주),우등
222,21 : 00,서대구,광주(유·스퀘어),24,28,금호고속(주),우등
223,22 : 40,서대구,광주(유·스퀘어),27,28,금호고속(주),심야우등
224,06 : 00,대전복합,광주(유·스퀘어),20,28,(주)중앙고속,우등
225,07 : 00,대전복합,광주(유·스퀘어),24,28,금호고속(주),우등
226,07 : 40,대전복합,광주(유·스퀘어),16,45,(주)중앙고속,고속
227,10 : 00,대전복합,광주(유·스퀘어),18,28,(주)중앙고속,우등
228,11 : 20,대전복합,광주(유·스퀘어),10,28,(주)중앙고속,우등
229,13 : 20,대전복합,광주(유·스퀘어),21,28,(주)중앙고속,우등
230,14 : 00,대전복합,광주(유·스퀘어),25,28,(주)중앙고속,우등
231,15 : 00,대전복합,광주(유·스퀘어),17,28,금호고속(주),우등
232,16 : 20,대전복합,광주(유·스퀘어),17,28,(주)중앙고속,우등
233,18 : 00,대전복합,광주(유·스퀘어),20,28,(주)중앙고속,우등
234,19 : 20,대전복합,광주(유·스퀘어),6,28,(주)중앙고속,우등
235,22 : 00,대전복합,광주(유·스퀘어),19,28,(주)중앙고속,심야우등
236,06 : 00,인천,광주(유·스퀘어),25,28,(주)한일고속,우등
237,07 : 20,인천,광주(유·스퀘어),35,45,(주)삼화고속,고속
238,08 : 00,인천,광주(유·스퀘어),15,21,(주)삼화고속,프리미엄
239,08 : 40,인천,광주(유·스퀘어),22,28,(주)한일고속,우등
240,09 : 20,인천,광주(유·스퀘어),20,28,(주)삼화고속,우등
241,10 : 00,인천,광주(유·스퀘어),18,21,(주)한일고속,프리미엄
242,10 : 40,인천,광주(유·스퀘어),23,28,(주)한일고속,우등
243,11 : 20,인천,광주(유·스퀘어),17,21,금호고속(주),프리미엄
244,12 : 30,인천,광주(유·스퀘어),10,28,(주)삼화고속,우등
245,13 : 00,인천,광주(유·스퀘어),38,45,금호고속(주),고속
246,13 : 40,인천,광주(유·스퀘어),13,21,(주)삼화고속,프리미엄
247,14 : 10,인천,광주(유·스퀘어),26,28,(주)한일고속,우등
248,14 : 50,인천,광주(유·스퀘어),20,28,금호고속(주),우등
249,15 : 30,인천,광주(유·스퀘어),19,21,(주)한일고속,프리미엄
250,16 : 00,인천,광주(유·스퀘어),16,28,(주)한일고속,우등
251,16 : 40,인천,광주(유·스퀘어),18,21,금호고속(주),프리미엄
252,17 : 20,인천,광주(유·스퀘어),20,28,(주)한일고속,우등
253,18 : 50,인천,광주(유·스퀘어),35,45,(주)삼화고속,고속
254,19 : 45,인천,광주(유·스퀘어),15,21,(주)삼화고속,프리미엄
255,22 : 00,인천,광주(유·스퀘어),24,28,(주)삼화고속,심야우등
256,23 : 00,인천,광주(유·스퀘어),21,21,(주)한일고속,심야프리미엄
257,06 : 00,전주,광주(유·스퀘어),11,28,금호고속(주),우등
258,07 : 05,전주,광주(유·스퀘어),18,28,금호고속(주),우등
259,07 : 30,전주,광주(유·스퀘어),19,28,금호고속(주),우등
260,08 : 30,전주,광주(유·스퀘어),21,28,금호고속(주),우등
261,08 : 45,전주,광주(유·스퀘어),22,28,금호고속(주),우등
262,09 : 20,전주,광주(유·스퀘어),14,28,금호고속(주),우등
263,09 : 45,전주,광주(유·스퀘어),15,40,금호고속(주),고속
264,10 : 35,전주,광주(유·스퀘어),5,40,금호고속(주),고속
265,11 : 25,전주,광주(유·스퀘어),8,28,금호고속(주),우등
266,12 : 15,전주,광주(유·스퀘어),14,28,금호고속(주),우등
267,12 : 40,전주,광주(유·스퀘어),20,28,금호고속(주),우등
268,13 : 20,전주,광주(유·스퀘어),19,28,금호고속(주),우등
269,13 : 40,전주,광주(유·스퀘어),31,40,금호고속(주),고속
270,13 : 55,전주,광주(유·스퀘어),16,28,금호고속(주),우등
271,14 : 10,전주,광주(유·스퀘어),21,28,금호고속(주),우등
272,14 : 40,전주,광주(유·스퀘어),24,28,금호고속(주),우등
273,15 : 10,전주,광주(유·스퀘어),11,28,금호고속(주),우등
274,16 : 00,전주,광주(유·스퀘어),17,28,금호고속(주),우등
275,16 : 25,전주,광주(유·스퀘어),18,28,금호고속(주),우등
276,16 : 50,전주,광주(유·스퀘어),12,28,금호고속(주),우등
277,17 : 15,전주,광주(유·스퀘어),19,28,금호고속(주),우등
278,18 : 00,전주,광주(유·스퀘어),24,28,금호고속(주),우등
279,18 : 20,전주,광주(유·스퀘어),17,28,금호고속(주),우등
280,19 : 00,전주,광주(유·스퀘어),20,28,금호고속(주),우등
281,20 : 00,전주,광주(유·스퀘어),10,28,금호고속(주),우등
282,21 : 00,전주,광주(유·스퀘어),33,40,금호고속(주),고속
283,23 : 00,전주,광주(유·스퀘어),27,28,금호고속(주),심야우등
284,07 : 00,천안,광주(유·스퀘어),41,45,(주)동양고속,고속
285,08 : 00,천안,광주(유·스퀘어),24,28,(주)삼화고속,우등
286,09 : 00,천안,광주(유·스퀘어),27,28,금호속리산고속(주),우등
287,10 : 00,천안,광주(유·스퀘어),41,45,(주)삼화고속,고속
288,12 : 30,천안,광주(유·스퀘어),15,28,(주)동양고속,우등
289,15 : 00,천안,광주(유·스퀘어),36,45,(주)동양고속,고속
290,15 : 50,천안,광주(유·스퀘어),26,28,(주)삼화고속,우등
291,17 : 50,천안,광주(유·스퀘어),40,45,(주)삼화고속,고속
292,20 : 40,천안,광주(유·스퀘어),22,28,(주)동양고속,우등
293,11 : 00,원주,광주(유·스퀘어),3,28,금호고속(주),우등
294,13 : 00,원주,광주(유·스퀘어),0,28,금호고속(주),우등
295,19 : 00,원주,광주(유·스퀘어),9,28,(주)중앙고속,우등
296,11 : 10,춘천,광주(유·스퀘어),23,28,(주)대원고속,우등
297,14 : 10,춘천,광주(유·스퀘어),15,28,(주)대원고속,우등
