,time,departure,arrival,remain_seat,total_seat,company,grade
41,12 : 30,센트럴시티(서울),전주,27,28,(주)동양고속,우등
42,12 : 40,센트럴시티(서울),전주,41,45,(주)중앙고속,고속
43,12 : 50,센트럴시티(서울),전주,15,21,금호고속(주),프리미엄
44,13 : 00,센트럴시티(서울),전주,27,28,금호고속(주),우등
45,13 : 25,센트럴시티(서울),전주,28,28,(주)동양고속,우등
46,13 : 35,센트럴시티(서울),전주,18,21,(주)천일고속,프리미엄
47,13 : 45,센트럴시티(서울),전주,41,45,금호고속(주),고속
48,14 : 10,센트럴시티(서울),전주,16,21,(주)동양고속,프리미엄
49,14 : 20,센트럴시티(서울),전주,24,28,(주)동양고속,우등
50,14 : 35,센트럴시티(서울),전주,44,45,(주)동양고속,고속
51,14 : 45,센트럴시티(서울),전주,25,28,(주)천일고속,우등
52,14 : 55,센트럴시티(서울),전주,20,21,(주)중앙고속,프리미엄
53,15 : 10,센트럴시티(서울),전주,43,45,(주)중앙고속,고속
54,15 : 20,센트럴시티(서울),전주,25,28,(주)동양고속,우등
55,15 : 30,센트럴시티(서울),전주,15,21,금호고속(주),프리미엄
56,16 : 05,센트럴시티(서울),전주,27,28,(주)동양고속,우등
57,16 : 15,센트럴시티(서울),전주,18,21,(주)동양고속,프리미엄
58,16 : 30,센트럴시티(서울),전주,25,45,금호고속(주),고속
59,16 : 50,센트럴시티(서울),전주,28,28,(주)천일고속,우등
60,17 : 00,센트럴시티(서울),전주,15,21,(주)중앙고속,프리미엄
61,17 : 10,센트럴시티(서울),전주,28,28,(주)동양고속,우등
62,17 : 25,센트럴시티(서울),전주,43,45,(주)중앙고속,고속
63,17 : 35,센트럴시티(서울),전주,21,21,(주)동양고속,프리미엄
64,17 : 45,센트럴시티(서울),전주,28,28,금호고속(주),우등
65,18 : 00,센트럴시티(서울),전주,45,45,(주)천일고속,고속
66,18 : 20,센트럴시티(서울),전주,21,21,(주)천일고속,프리미엄
67,18 : 30,센트럴시티(서울),전주,22,28,(주)중앙고속,우등
68,18 : 40,센트럴시티(서울),전주,45,45,(주)중앙고속,고속
69,18 : 50,센트럴시티(서울),전주,27,28,(주)동양고속,우등
70,19 : 00,센트럴시티(서울),전주,18,21,(주)동양고속,프리미엄
71,19 : 10,센트럴시티(서울),전주,27,28,(주)동양고속,우등
72,19 : 20,센트럴시티(서울),전주,44,45,(주)동양고속,고속
73,19 : 30,센트럴시티(서울),전주,27,28,(주)천일고속,우등
74,19 : 40,센트럴시티(서울),전주,18,21,금호고속(주),프리미엄
75,19 : 50,센트럴시티(서울),전주,28,28,(주)동양고속,우등
76,20 : 00,센트럴시티(서울),전주,45,45,(주)천일고속,고속
77,20 : 10,센트럴시티(서울),전주,28,28,(주)중앙고속,우등
78,20 : 30,센트럴시티(서울),전주,45,45,(주)천일고속,고속
79,20 : 40,센트럴시티(서울),전주,20,21,(주)천일고속,프리미엄
80,20 : 50,센트럴시티(서울),전주,28,28,(주)동양고속,우등
81,21 : 20,센트럴시티(서울),전주,21,21,(주)동양고속,프리미엄
82,21 : 40,센트럴시티(서울),전주,44,45,(주)천일고속,고속
83,22 : 00,센트럴시티(서울),전주,26,28,(주)천일고속,심야우등
84,22 : 20,센트럴시티(서울),전주,19,21,(주)중앙고속,심야프리미엄
85,22 : 40,센트럴시티(서울),전주,28,28,(주)동양고속,심야우등
86,23 : 00,센트럴시티(서울),전주,23,28,(주)동양고속,심야우등
87,23 : 40,센트럴시티(서울),전주,18,21,(주)동양고속,심야프리미엄
88,24 : 00,센트럴시티(서울),전주,28,28,(주)천일고속,심야우등
89,06 : 15,고양백석,전주,16,28,(주)중앙고속,우등
90,11 : 20,고양백석,전주,18,28,금호고속(주),우등
91,14 : 20,고양백석,전주,25,28,금호고속(주),우등
92,16 : 40,고양백석,전주,25,28,(주)중앙고속,우등
93,18 : 00,고양백석,전주,36,45,금호고속(주),고속
94,06 : 00,성남(분당),전주,20,28,금호고속(주),우등
95,07 : 00,성남(분당),전주,34,45,(주)천일고속,고속
96,09 : 00,성남(분당),전주,14,28,금호고속(주),우등
97,10 : 00,성남(분당),전주,17,28,(주)천일고속,우등
98,10 : 40,성남(분당),전주,21,28,금호고속(주),우등
99,13 : 10,성남(분당),전주,21,28,금호고속(주),우등
100,14 : 00,성남(분당),전주,25,28,(주)천일고속,우등
101,15 : 30,성남(분당),전주,44,45,(주)천일고속,고속
102,17 : 10,성남(분당),전주,21,28,금호고속(주),우등
103,18 : 00,성남(분당),전주,24,28,(주)천일고속,우등
104,19 : 30,성남(분당),전주,24,45,금호고속(주),고속
105,22 : 30,성남(분당),전주,27,28,금호고속(주),심야우등
106,07 : 00,부산,전주,24,28,(주)동양고속,우등
107,08 : 40,부산,전주,23,28,(주)동양고속,우등
108,10 : 20,부산,전주,10,21,(주)동양고속,프리미엄
109,12 : 00,부산,전주,21,28,(주)동양고속,우등
110,13 : 40,부산,전주,18,28,(주)동양고속,우등
111,15 : 20,부산,전주,8,21,(주)동양고속,프리미엄
112,17 : 00,부산,전주,23,28,(주)동양고속,우등
113,19 : 00,부산,전주,26,28,(주)동양고속,우등
114,22 : 20,부산,전주,24,28,(주)동양고속,심야우등
115,06 : 30,동대구,전주,17,28,(주)동양고속,우등
116,08 : 40,동대구,전주,22,28,(주)동양고속,우등
117,10 : 50,동대구,전주,18,28,(주)삼화고속,우등
118,13 : 00,동대구,전주,23,28,(주)동양고속,우등
119,15 : 20,동대구,전주,22,28,(주)동양고속,우등
120,17 : 40,동대구,전주,28,28,(주)동양고속,우등
121,19 : 40,동대구,전주,26,28,(주)삼화고속,우등
122,06 : 30,서대구,전주,17,28,(주)동양고속,우등
123,08 : 40,서대구,전주,22,28,(주)동양고속,우등
124,10 : 50,서대구,전주,18,28,(주)삼화고속,우등
125,13 : 00,서대구,전주,23,28,(주)동양고속,우등
126,15 : 20,서대구,전주,22,28,(주)동양고속,우등
127,17 : 40,서대구,전주,28,28,(주)동양고속,우등
128,19 : 40,서대구,전주,26,28,(주)삼화고속,우등
129,06 : 05,광주(유·스퀘어),전주,15,28,금호고속(주),우등
130,06 : 50,광주(유·스퀘어),전주,7,28,금호고속(주),우등
131,07 : 15,광주(유·스퀘어),전주,30,40,금호고속(주),고속
132,08 : 05,광주(유·스퀘어),전주,21,40,금호고속(주),고속
133,08 : 55,광주(유·스퀘어),전주,13,28,금호고속(주),우등
134,09 : 45,광주(유·스퀘어),전주,6,28,금호고속(주),우등
135,10 : 15,광주(유·스퀘어),전주,18,28,금호고속(주),우등
136,10 : 45,광주(유·스퀘어),전주,18,28,금호고속(주),우등
137,11 : 15,광주(유·스퀘어),전주,37,40,금호고속(주),고속
138,11 : 30,광주(유·스퀘어),전주,16,28,금호고속(주),우등
139,11 : 45,광주(유·스퀘어),전주,25,28,금호고속(주),우등
140,12 : 10,광주(유·스퀘어),전주,17,28,금호고속(주),우등
141,12 : 40,광주(유·스퀘어),전주,24,28,금호고속(주),우등
142,13 : 35,광주(유·스퀘어),전주,23,28,금호고속(주),우등
143,13 : 55,광주(유·스퀘어),전주,28,28,금호고속(주),우등
144,14 : 20,광주(유·스퀘어),전주,19,28,금호고속(주),우등
145,14 : 45,광주(유·스퀘어),전주,23,28,금호고속(주),우등
146,15 : 20,광주(유·스퀘어),전주,25,28,금호고속(주),우등
147,15 : 40,광주(유·스퀘어),전주,24,28,금호고속(주),우등
148,16 : 25,광주(유·스퀘어),전주,24,28,금호고속(주),우등
149,17 : 15,광주(유·스퀘어),전주,24,28,금호고속(주),우등
150,18 : 05,광주(유·스퀘어),전주,24,28,금호고속(주),우등
151,18 : 50,광주(유·스퀘어),전주,39,40,금호고속(주),고속
152,20 : 00,광주(유·스퀘어),전주,21,28,금호고속(주),우등
153,21 : 00,광주(유·스퀘어),전주,27,28,금호고속(주),우등
154,21 : 40,광주(유·스퀘어),전주,27,28,금호고속(주),우등
155,22 : 50,광주(유·스퀘어),전주,28,28,금호고속(주),심야우등
156,06 : 31,대전복합,전주,26,45,(주)동양고속,고속
157,07 : 01,대전복합,전주,28,45,(주)중앙고속,고속
158,08 : 00,대전복합,전주,31,45,(주)동양고속,고속
159,09 : 00,대전복합,전주,40,45,(주)중앙고속,고속
160,10 : 00,대전복합,전주,36,45,(주)동양고속,고속
161,11 : 00,대전복합,전주,34,45,(주)중앙고속,고속
162,12 : 00,대전복합,전주,42,45,(주)동양고속,고속
163,13 : 00,대전복합,전주,44,45,(주)중앙고속,고속
164,13 : 50,대전복합,전주,45,45,(주)동양고속,고속
165,14 : 40,대전복합,전주,45,45,(주)중앙고속,고속
166,15 : 30,대전복합,전주,40,45,(주)동양고속,고속
167,16 : 20,대전복합,전주,45,45,(주)중앙고속,고속
168,17 : 10,대전복합,전주,43,45,(주)동양고속,고속
169,18 : 00,대전복합,전주,41,45,(주)중앙고속,고속
170,18 : 50,대전복합,전주,43,45,(주)동양고속,고속
171,19 : 50,대전복합,전주,43,45,(주)중앙고속,고속
172,21 : 00,대전복합,전주,44,45,(주)동양고속,고속
173,22 : 30,대전복합,전주,41,45,(주)중앙고속,심야고속
174,06 : 00,인천,전주,15,28,(주)삼화고속,우등
175,07 : 40,인천,전주,23,28,(주)천일고속,우등
176,08 : 30,인천,전주,14,28,(주)삼화고속,우등
177,09 : 20,인천,전주,11,21,(주)천일고속,프리미엄
178,10 : 00,인천,전주,18,28,(주)천일고속,우등
179,11 : 30,인천,전주,25,28,(주)천일고속,우등
180,12 : 10,인천,전주,43,45,(주)천일고속,고속
181,13 : 40,인천,전주,16,21,(주)삼화고속,프리미엄
182,14 : 20,인천,전주,24,28,(주)천일고속,우등
183,15 : 10,인천,전주,23,28,(주)삼화고속,우등
184,15 : 50,인천,전주,24,28,(주)삼화고속,우등
185,17 : 30,인천,전주,28,28,(주)천일고속,우등
186,18 : 20,인천,전주,23,28,(주)삼화고속,우등
187,18 : 50,인천,전주,20,21,(주)천일고속,프리미엄
188,19 : 50,인천,전주,25,28,(주)천일고속,우등
189,22 : 10,인천,전주,24,28,(주)삼화고속,심야우등
